,userid,playcounts,trackid
38522,ab88b25ac5b5c053393dc0e481d47738ffb08daa,3,TRPGPDK12903CCC651
38523,e19516c2b1bd79efeaf7cf84056f610e4c3cf784,5,TRPGPDK12903CCC651
38524,d5acf914651fc3070b4ed2103fb28f0896d8ec83,3,TRPGPDK12903CCC651
38525,4b8b02c36fc46161fbade95bff7a683217d9a939,4,TRPGPDK12903CCC651
38526,f5e5079fe1b4625e4194d7cf442390113cfc46d5,5,TRPGPDK12903CCC651
38527,cce47e548b09d6ef5d9513be14bc01d22b68cdeb,1,TRPGPDK12903CCC651
38528,134570e131fdcd107df2e53fd0aa4a2d33bf0b5f,3,TRPGPDK12903CCC651
38529,960fa6299f6af120cfec75d05add022fd2e7e41a,1,TRPGPDK12903CCC651
38530,5e9d0c06309665e10fcdbcda9de83e564cbbe168,3,TRPGPDK12903CCC651
38531,c8667b5e1481bd5d7ecbf5bf8a838929c08839a8,2,TRPGPDK12903CCC651
38532,441fbded4f8ad8337cb2b924e002fe1e05c2b308,8,TRPGPDK12903CCC651
38533,fb4d93a409d2ede9d79a06c240aaff7c00e1aa07,3,TRPGPDK12903CCC651
38534,17e29bb74795a2e6c87653afedac47436bfb009e,5,TRPGPDK12903CCC651
38535,64c31e50f82f280161c67944b180daa42aad9b05,8,TRPGPDK12903CCC651
38536,62858e9636f11385d6137698fdc85bf63d021737,10,TRPGPDK12903CCC651
38537,d491601e4bead06d699f9c8201aad95ab4dc6965,1,TRPGPDK12903CCC651
38538,7aa5c41e144041b6918581f7c0b1967770cc5eec,1,TRPGPDK12903CCC651
38539,0606e9d89c20165e7ca850535f44630ed9456634,1,TRPGPDK12903CCC651
38540,10981df5ea5d558333bf0a8c447554258efd396d,2,TRPGPDK12903CCC651
38541,17fed9be02bafc562ab73f8fa87bd38a54e5d1d3,1,TRPGPDK12903CCC651
38542,564fcd83e8d8d94d50dd53952eda2f434ccd3e17,1,TRPGPDK12903CCC651
38543,cd1e67525c198dd2c8cf2c6e9e73055665db749b,9,TRPGPDK12903CCC651
38544,601b0b3314dfe7978edbd95ae701038f61d482f4,1,TRPGPDK12903CCC651
38545,423a8d47d483e2e31c550fc796753e38f882f05c,1,TRPGPDK12903CCC651
38546,f600970e9715eca3d9366ad033377fd8d10090b3,2,TRPGPDK12903CCC651
38547,995240855ac16d64103e118e394a8cbf72a26b3a,22,TRPGPDK12903CCC651
38548,a3ab98d9eed794458c15998977eb1b2fe0835c2a,8,TRPGPDK12903CCC651
38549,e46adc1b29c23dbfb82328bf2bc4199eb0eae268,15,TRPGPDK12903CCC651
38550,8a237fc531cc59b0e0919901740d387fcf5252ee,1,TRPGPDK12903CCC651
38551,6c8e89e98c326a23f2ae86a37750ef7846f9bbe1,6,TRPGPDK12903CCC651
38552,bbfa296199492d5c516d20841abc28df6fd6e28d,12,TRPGPDK12903CCC651
38553,36ab9b6ebd5e0b088e09903305c226ec85c0dba7,1,TRPGPDK12903CCC651
38554,381c7b9faa214b092804304831fffa0125268d20,9,TRPGPDK12903CCC651
38555,d360ffd4837955edb3b470646a7ab8607c6228e6,1,TRPGPDK12903CCC651
38556,12f155ccb430a72c64d668ed5ffd019ca1fa8146,1,TRPGPDK12903CCC651
38557,4aed125102cac55c8461bf4fe9a1c045396c484c,1,TRPGPDK12903CCC651
38558,d73d31ceb07adfa1df4037ded08cc0e78f4c516b,1,TRPGPDK12903CCC651
38559,21db20e84ddb20b7306386a5ac43ade89b9a57ae,1,TRPGPDK12903CCC651
38560,4d5e94eaacf35233687090030ec4947f4cdf83a9,11,TRPGPDK12903CCC651
38561,e7e5fecfeaaece018ef39f83d40391d53280c84c,1,TRPGPDK12903CCC651
38562,4d6b5cea7425e35357d48fa631d3476621620f75,1,TRPGPDK12903CCC651
38563,bc30fc0e3f84d0d1ff16b6dc78b2c21348031a60,1,TRPGPDK12903CCC651
38564,9ea35d5e10346bd4aeb66bbbfd2f853d989d1ad0,1,TRPGPDK12903CCC651
38565,c09e8df2783df8fbe602c285355e01dde0001a1e,2,TRPGPDK12903CCC651
38566,abfe00ed1f7cb80b3c798f326e908b1787d72b7f,2,TRPGPDK12903CCC651
38567,304176c4b7d890ab06bccda1f53bcb7bb367cde6,1,TRPGPDK12903CCC651
38568,a363e03a029563a9643fb22edaeea93555ac9782,4,TRPGPDK12903CCC651
38569,bbbc7bd445f02e9daf4a6d70d1dde1cb629f6d14,1,TRPGPDK12903CCC651
38570,dbc02ba0fbf5645ccf90d7c02fdc5e7a9e42ce56,11,TRPGPDK12903CCC651
38571,9b46642c4a737b56759a451581890280b7d5523b,1,TRPGPDK12903CCC651
38572,17006dc40fff7b849d7cac298a5aad8d9caeff82,1,TRPGPDK12903CCC651
38573,ec810df95ecd5444bb4390d60934ea37f4f9d529,6,TRPGPDK12903CCC651
38574,23d0256c898ee00685e6f2f951472aa922a11147,5,TRPGPDK12903CCC651
38575,02a1d70bfa4e85dc90e37b904113ad4ec58550db,1,TRPGPDK12903CCC651
38576,4e8fca83ebbff51c1de76cd560f7f289e227996f,1,TRPGPDK12903CCC651
38577,679fd37819b93dac584ee807c80ba3f76816ab8c,1,TRPGPDK12903CCC651
38578,b59776d5f642fc54c4dd3c5ff76484433ee84446,7,TRPGPDK12903CCC651
38579,17d0e340d270ca4c98b53008d2f09e4d858ac343,2,TRPGPDK12903CCC651
38580,e3980ad9d50c63c9421c10f0bd4a329a48421b1f,4,TRPGPDK12903CCC651
38581,f75dcb549fd94a1cd88cb856ee1f20a75679c0b8,1,TRPGPDK12903CCC651
38582,84e07b90435ffa84575196232241c76811364816,8,TRPGPDK12903CCC651
38583,b19cc4e7f4b20bba6d078437f3d95097c4ca579a,1,TRPGPDK12903CCC651
38584,414092de26fd187efde48c54bb461fa2b77bc393,4,TRPGPDK12903CCC651
38585,a134abae2e3deb9d3cfe2c8ee0fcf5e816205edf,3,TRPGPDK12903CCC651
38586,a2c456c2ff3b19b37d071c12cc43d8342e047d58,4,TRPGPDK12903CCC651
38587,5c9ed65e2a119d51b890443ed4727a1f1c1c0973,2,TRPGPDK12903CCC651
38588,bd8ca2d8fde5b47098946d20bc2eaf2edfa470f2,7,TRPGPDK12903CCC651
38589,f82d32aee271f1b098914c97bdb075b5796fc00e,1,TRPGPDK12903CCC651
38590,461932c03586bb5624c32bcf956a4f992bb281a1,3,TRPGPDK12903CCC651
38591,59c6452d2ace0aadb3b300e7c9c3c0ddcdf72049,7,TRPGPDK12903CCC651
38592,fe4b0300b42840f16b32286fa80a976ea363791f,1,TRPGPDK12903CCC651
38593,096c5d75a1adaefd230cd4f855f50ebf0f08dc2a,1,TRPGPDK12903CCC651
38594,d48e4061000fad2f67b197031a8af236b77a5742,5,TRPGPDK12903CCC651
38595,dcc85fda482b3c3dac002e963e5fe62a51905a77,2,TRPGPDK12903CCC651
38596,6f0ddf6238d0f047b9406fc4c3327d94bf8b7923,7,TRPGPDK12903CCC651
38597,7c2ddfeccc4f69a9a9ca98187a58669d57688a45,2,TRPGPDK12903CCC651
38598,d5367d15d36f6c2cd5288747e09441aa238e63cc,1,TRPGPDK12903CCC651
38599,7a6e3650363b227bcdfdcef1092d97cf7289a72a,1,TRPGPDK12903CCC651
38600,a97e927d92dd4bcd742cba64c07780e57edf9dbe,1,TRPGPDK12903CCC651
38601,3054d02532fc3c24ed43d1b1c1d446f621d704bb,9,TRPGPDK12903CCC651
38602,6d1b365ed801581a48721a14387896975e4c9b1f,4,TRPGPDK12903CCC651
38603,44d5f7eaa7f895010e59123fe5966269ee67a8e9,3,TRPGPDK12903CCC651
38604,e485ba7fcf1f78c1708f3234d07226859d9cf1a9,5,TRPGPDK12903CCC651
38605,4271318a729414ff1d3ca4d5c34ec51c48ad67c5,2,TRPGPDK12903CCC651
38606,b2084be1b2af9e87342c4f50afc38aa60262e143,1,TRPGPDK12903CCC651
38607,b535068f3d0a55b00b4191b8164fdf446fb0a7c0,3,TRPGPDK12903CCC651
38608,c78b9986168563b4c63e78eb7a65c3684d50be7b,1,TRPGPDK12903CCC651
38609,6f7a5c3d8c6a0856d79a6747d8f7dade9716d302,9,TRPGPDK12903CCC651
38610,d3dafc4c8cdeb24fb375107530c8c7d1be02735f,4,TRPGPDK12903CCC651
38611,34c065db5b84ff02aa7948d8c5ee9c3bf84ea63d,8,TRPGPDK12903CCC651
38612,5a1ba7e8b58e8f335e80819ae2ce6c59bcc83289,1,TRPGPDK12903CCC651
38613,d76249e0fe72c7cbf30e921ae005090607bbd505,8,TRPGPDK12903CCC651
38614,c499d5f87b15ce7b094f9cd323d9505d07a6e4fa,7,TRPGPDK12903CCC651
38615,e7bdb5de1cee83c28b35dfb6a072cd98800499c7,3,TRPGPDK12903CCC651
38616,158f7dd11ddbf7a2652e31d9c13070bd88467b4e,2,TRPGPDK12903CCC651
38617,40d0b9e6634dbed07fd757d907b5919f5805960c,1,TRPGPDK12903CCC651
38618,aea2920881ca4e6e735936415e28852919308a0a,1,TRPGPDK12903CCC651
38619,95ec183d7252259fe9604c1d7b4540c60128f1f7,2,TRPGPDK12903CCC651
38620,76021b72e7b023eb81baa413b9672f496a2c7714,1,TRPGPDK12903CCC651
38621,bd498d79ce7c33995bb568fd65cc37ded8e62f63,1,TRPGPDK12903CCC651
38622,f73cf625224933bf32d206c4900c426c27a19887,1,TRPGPDK12903CCC651
38623,94889ee78a074c9c257c64908185f656ff71cb21,1,TRPGPDK12903CCC651
38624,7ef4767cdb16e94aa56dcebde8fef545904b3a3e,3,TRPGPDK12903CCC651
38625,9bb1aab43413df972e5af41d817f843e1a69f4b6,5,TRPGPDK12903CCC651
38626,9049875f78252d4bd230b9d19300dc9fae95cb3a,1,TRPGPDK12903CCC651
38627,4eec50222993ec985a7a34abfe098bb3cf339dd7,1,TRPGPDK12903CCC651
38628,6c3a166cb7ad8e3003d8baa81469e12493a52f40,16,TRPGPDK12903CCC651
38629,bd0faf1b82b766760297e1f4bde76ecfb0521d27,1,TRPGPDK12903CCC651
38630,7757ff0cb9fea1a11e0a33422f1c026af23c2d26,6,TRPGPDK12903CCC651
38631,17021576bfe072fa731e34523e02bb13f0b47b71,1,TRPGPDK12903CCC651
38632,7accb7e821e510b08309005fa5711977d27a47a8,1,TRPGPDK12903CCC651
38633,f6dad1d13ee683a8b6d4cd43056c0d2faa5a456b,3,TRPGPDK12903CCC651
38634,9155fff573dc65adb466077545b95197b51ae3b0,1,TRPGPDK12903CCC651
38635,103e6b0d525b20027664783fa97425f3d212824a,5,TRPGPDK12903CCC651
38636,d474faef5b781addd1461038757635284558b15b,1,TRPGPDK12903CCC651
38637,91cb7406e826a36c6f764b846fbee8baf09a25ef,1,TRPGPDK12903CCC651
38638,040069e334f1320855d0583140c856ab4b777169,1,TRPGPDK12903CCC651
38639,9ae0175df6b5076bb2b85fb33223c4148492bd6c,4,TRPGPDK12903CCC651
38640,280b92a33b02c56a7196f9ac5c57eb2065dd1dd8,1,TRPGPDK12903CCC651
38641,92e77f310c16b705269a8fa1382dea97fdbad14e,1,TRPGPDK12903CCC651
38642,a1f178730035e120137f96ed0e8bef35cce40906,1,TRPGPDK12903CCC651
38643,a844f49436b2f4c3e050481d6cd2b23f9030a122,2,TRPGPDK12903CCC651
38644,e255069953bbbc915baef78e4e1943327401bbe1,4,TRPGPDK12903CCC651
38645,508304b2755b733eda5b36579955e73d06298c73,2,TRPGPDK12903CCC651
38646,6c1fa88d04a9cf1f945ad94f184f9a447fb1ceef,3,TRPGPDK12903CCC651
38647,6c3bcaa6dbf326937577db94fdb3c5be814dc629,16,TRPGPDK12903CCC651
38648,f9fe350d685e58a6141426589340c3c86c8fcda3,1,TRPGPDK12903CCC651
38649,1dca7c068a2b393e8836f27a337aadc942c9a0fc,1,TRPGPDK12903CCC651
38650,4a5ebe86f364dfde97461a53c6e71c1efc6c0894,5,TRPGPDK12903CCC651
38651,507dbcd205d5f0a6852006049ba524fa75f9199f,1,TRPGPDK12903CCC651
38652,517ee9c168e9d060579693e715ccb70fa6ba3a95,1,TRPGPDK12903CCC651
38653,c8d539f532c8db5af7ed0bc0a982507bbc3d032e,1,TRPGPDK12903CCC651
38654,bcf303a46a8873e377191911f4bbf40f3bf6e94f,3,TRPGPDK12903CCC651
38655,b94c0c14505a6ef72a3b0b2361297f1ed57b58fd,1,TRPGPDK12903CCC651
38656,28eda2a8e2de6c46a3ed72e379a704f5438123da,3,TRPGPDK12903CCC651
38657,4fba420b3800650eb3fd2853d3c2d15c85a61d94,1,TRPGPDK12903CCC651
38658,91e57bbfb90cc0e684161775b457779c30ea32e1,1,TRPGPDK12903CCC651
38659,8dc110003b255b2a75504c0d153cec5685cb1acd,1,TRPGPDK12903CCC651
38660,473b5c8f963aabda6f312daf4617a6200697b697,9,TRPGPDK12903CCC651
38661,9b988b69d54d821f2ecbeb6da176423a1940a86f,1,TRPGPDK12903CCC651
38662,7add36358739e2288b1851a2945a8ce5d6ccdec6,1,TRPGPDK12903CCC651
38663,be9eb5a8db937dfb2f60b78f7f792544ec53c7e8,3,TRPGPDK12903CCC651
38664,9b165f2130275aedd9dd1adbc6c43c803a3060c9,1,TRPGPDK12903CCC651
38665,a7201e73bc4b38af4a671f3bde2e0f09f114f05e,3,TRPGPDK12903CCC651
38666,f952d9133151466a908af5635037644b16ddc663,3,TRPGPDK12903CCC651
38667,aa7245396a0076a46769020c5810835a5b1d6e3e,1,TRPGPDK12903CCC651
38668,8fc84f572555fa4221baf4323daaa30b649b1c3a,1,TRPGPDK12903CCC651
38669,37dc9afdc403a40a852f2199e08cdfc9d42ff81e,2,TRPGPDK12903CCC651
38670,4def406c7691861e1494a19a227d985bba0b1987,2,TRPGPDK12903CCC651
38671,0fca773a4676f8e9ab1b6559a7696125afc2d21f,2,TRPGPDK12903CCC651
38672,2679fd5dafe91cd9f943533739f9342a508a31be,1,TRPGPDK12903CCC651
38673,dfbbca1f361190f679ce7b5c02aae1636971226c,1,TRPGPDK12903CCC651
38674,28974f8c1f5226e9a36b1eeed92a1df191e1572f,1,TRPGPDK12903CCC651
38675,f9143f1de984d45c7f63655b444741b5a98418c3,7,TRPGPDK12903CCC651
38676,b942eaf2351bd25f44b07213880db392480f7180,2,TRPGPDK12903CCC651
38677,43c9c37e2633684127297733db29efc977716782,1,TRPGPDK12903CCC651
38678,0a1cdc7e57a8ea09bd1e2a205a4b9a7fba54dc30,1,TRPGPDK12903CCC651
38679,b807cf0ddce50ccfa41fbf75f7a2728b8bd038bd,1,TRPGPDK12903CCC651
38680,541a60d1d5e5f207b50eca9e6367ab709f1c87c6,1,TRPGPDK12903CCC651
38681,d4c9026823c86b6288c10adc7a39ecb9d98c2e0e,12,TRPGPDK12903CCC651
38682,4d40865b897f09f8417a1109ab3e9de90e676f1b,2,TRPGPDK12903CCC651
38683,8916867455cd79b10020436af5d8b2c8932c9a27,1,TRPGPDK12903CCC651
38684,ef256f56ee7af46c85b13e03e7507eb79e2d1800,1,TRPGPDK12903CCC651
38685,ba04e409fcb8190ad83f761ddf275342d3a032d2,2,TRPGPDK12903CCC651
38686,418d1559708345911aa2a5f1ae1e2b208dda330e,5,TRPGPDK12903CCC651
38687,04de8abca9958c0f596990abee1f2f35f629f19c,1,TRPGPDK12903CCC651
38688,682d4262f8b660f8050a4c7445528f68ac7a1483,11,TRPGPDK12903CCC651
38689,7dd5ec0d3cd72f077077dd77a7ee56fa8c7d4458,1,TRPGPDK12903CCC651
38690,5c59be9bfb32d6d2d93d7bb7f0ee277434f2de07,3,TRPGPDK12903CCC651
38691,b05d2f0d145ee65ac8d6d99c503d8c94d53b03fe,1,TRPGPDK12903CCC651
38692,c6ad3749c2f81e8ab49af8a51640fc44d36ecd1b,1,TRPGPDK12903CCC651
38693,80fdeaef949e21db3ee6af1f606c047feeb4d1e5,1,TRPGPDK12903CCC651
38694,aecdf9aa90e0210520e5d8a971a47cb6c3383ffd,2,TRPGPDK12903CCC651
38695,8aa7d93e36d264c1cceb31a456370238c35e383f,2,TRPGPDK12903CCC651
38696,f5ac622c2d2d07f99c15a2d4b0253d8df1a548a7,1,TRPGPDK12903CCC651
38697,ee883238ccf51d8ba4f0a13da3fe3f83e3542b59,2,TRPGPDK12903CCC651
38698,9ee29d928ee47f4fbc1896c140443539bb059824,5,TRPGPDK12903CCC651
38699,8eb54619cdbea64681f64a25ab153f3db9bf1082,1,TRPGPDK12903CCC651
38700,6d3a5221ae6f25aef623f1c7fe3b42b7efb6f672,5,TRPGPDK12903CCC651
38701,343d32f7e22c86f5da7f9b10af374276646af1ba,1,TRPGPDK12903CCC651
38702,346c20c854035cd8d30850c6397cf94783e4a3d7,5,TRPGPDK12903CCC651
38703,f14b7136a0e9d3018a6f917d3ae4d8b1ba33c8a9,4,TRPGPDK12903CCC651
38704,d969f1b3dbe70658491dbcbdb7d4db0be19014cd,1,TRPGPDK12903CCC651
38705,169a3539eefe1e86a403eda72d6a7272f3920177,3,TRPGPDK12903CCC651
38706,bbd699b5c71dbc478c974d9422c095c36b6e68b5,2,TRPGPDK12903CCC651
38707,1048dd7eda10e430ecd9e3676f7bc729c94dc53e,1,TRPGPDK12903CCC651
38708,e556966f8b4c140e0bcc7e4576ce4db13fb53aa6,2,TRPGPDK12903CCC651
38709,424b5318402f7150f34d2c73a8367c18b47cb3de,1,TRPGPDK12903CCC651
38710,fad279e36803d51341983f6a5fac5128a3361cc4,2,TRPGPDK12903CCC651
38711,eafe77741d42eba9a9d691f1850bc09024354d81,1,TRPGPDK12903CCC651
38712,a7f5ad3b010de8390fef3d9a3bda662bde154d37,2,TRPGPDK12903CCC651
38713,cd701a483e16a0de309e3671e40eba5e1603f430,2,TRPGPDK12903CCC651
38714,e9d91983eab734047e41d02575fd5436cae3f6f8,5,TRPGPDK12903CCC651
38715,5a0afec2f62d8d0915b8c7831088852d66850988,1,TRPGPDK12903CCC651
38716,ef6d12dcbd2218cdf53a4c7667c83ba036104710,1,TRPGPDK12903CCC651
38717,a2b681c31f56f34a84268aa8333efae515317163,3,TRPGPDK12903CCC651
38718,2e8c993619453a2e294fd9e4d5f770c4849df414,1,TRPGPDK12903CCC651
38719,2d0ae9f21d2c44f0e1916160787546f6bf93713b,1,TRPGPDK12903CCC651
38720,6164ff47decafd5bbbe0394b842c37e0ab7086fb,1,TRPGPDK12903CCC651
38721,4ba1f3da406cd30a072129b1514b77a53f5bbd4b,2,TRPGPDK12903CCC651
38722,206bd0676fe110325996506f393538fbf422549e,3,TRPGPDK12903CCC651
38723,17f99aacd7b21cfe16365d3cb911c9f7e2f709de,1,TRPGPDK12903CCC651
38724,f27238d2ead61135b98acd22bd3b605487f04f72,2,TRPGPDK12903CCC651
38725,0b37b154d93ff41fe2f3ed4b487c4c05a646726f,1,TRPGPDK12903CCC651
38726,4e20a87b450a2295ee3ef1aa282c5e97cbf6c27e,2,TRPGPDK12903CCC651
38727,a582ea9f1facfd012f3d85f1d2c1ff045e7e4d09,1,TRPGPDK12903CCC651
38728,90f29ef6cf7889735230ca1f798623d48faf9739,2,TRPGPDK12903CCC651
38729,77141a25bff59a69d2f50fcb09dc94b057758264,3,TRPGPDK12903CCC651
38730,be023306a8c105de765898f5527dbc344ed5ccb3,6,TRPGPDK12903CCC651
38731,0c4b4be8d66289787b39bce93bd65c6079678fcf,3,TRPGPDK12903CCC651
38732,a3d48ae74475b5251462b5bc8df06ba05e6ed69e,1,TRPGPDK12903CCC651
38733,5863612c97af0a657a71a22d04d3ddd158f6014e,11,TRPGPDK12903CCC651
38734,61ae217851f508426acd12969e4be53cc772e394,1,TRPGPDK12903CCC651
38735,7f1dedaff0fa3a7259e2e1780e8f2e8ff95e9222,33,TRPGPDK12903CCC651
38736,ae3b4de03c07511964032db1dbc5e97d4f27f6cf,1,TRPGPDK12903CCC651
38737,59a5d50535f1a715539111695560b7db4bcc521e,1,TRPGPDK12903CCC651
38738,2d1b468b93cc8aca448e28c01ff2f0c0e39a3f14,1,TRPGPDK12903CCC651
38739,3aa12778404b8efbcfc5b04900c0a99b7f37bc84,2,TRPGPDK12903CCC651
38740,8b0e40bec7323580ccc7176d9a28edd85d2cd146,1,TRPGPDK12903CCC651
38741,7c674e533c8510dcd95883efb49c4ba70ebeccfd,3,TRPGPDK12903CCC651
38742,e69fa2e90e5b457f12a610b64bd23602eab60cf8,1,TRPGPDK12903CCC651
38743,e4c84db3d147498f236c4764c03104b2acde0722,3,TRPGPDK12903CCC651
38744,c3bdc7327664027186cb94ca3e28c06e224368b3,1,TRPGPDK12903CCC651
38745,6032c6dbd6ea195f1fb38b5618a88a34991eab46,2,TRPGPDK12903CCC651
38746,838faef4ba50de9c299738d2e20a7623a0df7c34,1,TRPGPDK12903CCC651
38747,8ca161cf768d0ec70ffc129b9acc638736ad8dd5,1,TRPGPDK12903CCC651
38748,7e8506f52541ee2e1657b6dcc75bca12c17d860f,1,TRPGPDK12903CCC651
38749,df9d23008d076247313823397f585e2521056905,18,TRPGPDK12903CCC651
38750,20e4da491ef9c24c0cc68611abe24d1832bb15ba,11,TRPGPDK12903CCC651
38751,ab979b06c4f6230267e66c6cb64e5d0ea24fc1ea,1,TRPGPDK12903CCC651
38752,4d30676e05c90ec19ad2a2237739b16f9a1cb8b5,2,TRAALAH128E078234A
38753,773afdd8317e10701e81008881e78e6966f031d9,2,TRAALAH128E078234A
38754,2cfe0490975885a1f15c9d64d2e04a564fef3342,2,TRAALAH128E078234A
38755,0394e22c346855a475cb9d5a6fa051e9a40d007e,1,TRAALAH128E078234A
38756,5495dccfae0b78a23c60c95db39e1e1d6e99ba6d,1,TRAALAH128E078234A
38757,6ad224a05378c6614ea08019a9494ee811d6c7e0,3,TRAALAH128E078234A
38758,18c3ca60ed0f9ab5828426d18bc330806d1d8a0c,1,TRAALAH128E078234A
38759,cd2cfefe1d96ad6685cd5dbf433469a0e541cd02,1,TRAALAH128E078234A
38760,5e42837bcbbfd9c103483e924daf302f41d1d559,10,TRAALAH128E078234A
38761,016ec728b1aaa73da066447563527a938283689d,2,TRAALAH128E078234A
38762,ff14ed610f9ef040b7a7bf67e6646aee49672ca5,4,TRAALAH128E078234A
38763,9b526e446de68f3553792b3f65276ab69059d430,2,TRAALAH128E078234A
38764,88da8d40bab75e6bc44a7e2f789359a242fb49df,4,TRAALAH128E078234A
38765,19f6f5f51dfb9435ddea7b2a309638c1ec5d6e7e,1,TRAALAH128E078234A
38766,d4549bec7ff682ad6205cffd74659ef9993552ce,1,TRAALAH128E078234A
38767,4b3d557db636aa7ec4218e02787ccfc886af8c5f,5,TRAALAH128E078234A
38768,c78d008cc416e1dbced4eeedd557c9617cd39b6f,2,TRAALAH128E078234A
38769,cc1291088bb6c98e96113acd714c2c3b7a7e7d88,2,TRAALAH128E078234A
38770,00803872fb1f0d39ecd256f4a247b7cbad24adbc,7,TRAALAH128E078234A
38771,3680187f5f638df1f0b29ffbb83322e7980e099f,6,TRAALAH128E078234A
38772,e765b8eecce8e213fa0c78d0cddee2a911b85723,1,TRAALAH128E078234A
38773,970b8ce1c11b5d755050a36a690b6a72454a3ec6,1,TRAALAH128E078234A
38774,70b367b6d4c9df9bdf0b7a8770e14c5da91c7a16,1,TRAALAH128E078234A
38775,6e067d46f0040ec93ee47a38ce760995c8777042,2,TRAALAH128E078234A
38776,43b60199f87db2f772e75826ef1e94f1f79e1732,1,TRAALAH128E078234A
38777,0af269ae8ccefedce1f9946e6b14ea9b29e917dd,1,TRAALAH128E078234A
38778,6ef2adb0820d462d9e3386ffbcbc35a6064980ce,1,TRAALAH128E078234A
38779,cf913f19cf694989c9cc7989b46c4090821dafae,3,TRAALAH128E078234A
38780,5ce48faebbb29bc9bd7549b2ba593dfcc9cd382c,1,TRAALAH128E078234A
38781,84c1df30832d6cae0580bd60b232fa561f89f66f,3,TRAALAH128E078234A
38782,681565296e0b5392d8c09423f3fe804c6e7fc046,1,TRAALAH128E078234A
38783,d98989e85694e08540e89382fa34904db28e13ce,1,TRAALAH128E078234A
38784,6f93598916140974cef903c10daacaa52886832b,2,TRAALAH128E078234A
38785,f5f2233a8031c7f07071d94f0b6f18cfd4addb2c,17,TRAALAH128E078234A
38786,1d95a90c81c0de211728c8537429db3da2e067d5,3,TRAALAH128E078234A
38787,20ac95a8de760b2dc97154db81cdda03bab900a3,1,TRAALAH128E078234A
38788,9abc672a3d5e464f244cb6ea6b7c8f57f2748dbb,3,TRAALAH128E078234A
38789,a097530d52fecb3ac528d552c94c678ca999dd4d,1,TRAALAH128E078234A
38790,3ef228d086f09a3068318688600e5ba9df012127,4,TRAALAH128E078234A
38791,24685322c4fb312d77aafc63c7e3d47ffa6ffc03,1,TRAALAH128E078234A
38792,ac3d302b52c16c786efcee7550709832667e2729,10,TRAALAH128E078234A
38793,b56d13f2ccb7b5cfe329cd639b85c3f0bba4923e,3,TRAALAH128E078234A
38794,79f7557c0b4db5564d50b8bb3428420dfda28db4,1,TRAALAH128E078234A
38795,a9c473f658883627c0f0bbf45ebbab9160675a80,7,TRAALAH128E078234A
38796,9a888bd2e1ed6fd46d5b57271ce639814dece059,8,TRAALAH128E078234A
38797,9cb33c152bc5c097ecf18e7c0d795b05ebff7f29,3,TRAALAH128E078234A
38798,5ccae14d847de53cc73ede1900c4ab790ea7b5ae,4,TRAALAH128E078234A
38799,e4cef5e681e0c7bab51f65a1b5473a3ccd206b98,1,TRAALAH128E078234A
38800,ca64957c8f845a72ba12f795fcbeeb68534a4398,1,TRAALAH128E078234A
38801,a7c8ecab9c220472e224243cc82f30d7642d9a45,1,TRAALAH128E078234A
38802,bd74ad1bc2fa1175e12e2cbdeed233f6d5e04639,1,TRAALAH128E078234A
38803,563ca7e0c5f749cff8c6efefafc406ac601cfdaf,2,TRAALAH128E078234A
38804,97ef64f92f059b1dbc2d87eed261bb3c58565c5f,3,TRAALAH128E078234A
38805,2c213c4d6640d0b2dee94a6acbe70750d7d74400,1,TRAALAH128E078234A
38806,6892f0c58bb131e179cfd99fc538ff5173ac4e62,6,TRAALAH128E078234A
38807,79479f9bbf17f8087ba3bac688dcb5c54800cbaa,6,TRAALAH128E078234A
38808,430811d2d56cb8276ad90a85d9598442bfee40f5,1,TRAALAH128E078234A
38809,87c63e12d238f66a189d3a191ddcf44ddb7fd72d,6,TRAALAH128E078234A
38810,79d94e3f377953daf141b9e696cb087bf9071aed,1,TRAALAH128E078234A
38811,db1de801941d04d8fcf8f323e87762d7ae3b4089,2,TRAALAH128E078234A
38812,b2ca682a00a6e743651c1c2fc2bb1ade54084082,1,TRAALAH128E078234A
38813,404fa7939b39420ad63631edb4c77d4ba7a9dd93,2,TRAALAH128E078234A
38814,dd85e4d112842f7f7e51fa01eb2d2160919fb1b9,1,TRAALAH128E078234A
38815,f1498658dcfbe71f2a8e286f663615bf5467401e,4,TRAALAH128E078234A
38816,9d2ba6f3232910b176af532d8f0d23c20c57cbd3,2,TRAALAH128E078234A
38817,f0c0c2890e460dd33f7ee55183f78dfbaa110f67,1,TRAALAH128E078234A
38818,527fee974804f2d9b446f71e3d78f61b2baeaac7,2,TRAALAH128E078234A
38819,ef25f116ff104b8db9c665d813e7757381798b29,2,TRAALAH128E078234A
38820,b790d82d16dfd5db94690f6bf2eb96fab777dbbc,1,TRAALAH128E078234A
38821,dcb0e8dfa5e8cc87ce044b7885cf3e93b6b86fc0,4,TRAALAH128E078234A
38822,829fbea6a8e9be3e87f3f07955576f0a1f7128be,2,TRAALAH128E078234A
38823,e988930c3c139727b870fb3b3e3249c5538fc974,1,TRAALAH128E078234A
38824,0e4d7379460eab40103dd86876b78034a9fa2721,10,TRAALAH128E078234A
38825,ab603ff2b7c50843814110c2a923dfce6849dc1a,1,TRAALAH128E078234A
38826,a82f2adef4b19cb13b09b62ce3853b05f62023b3,1,TRAALAH128E078234A
